Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
No,data,Rajasekhara Reddy Syamagari,,Amerisoftpro Systems LLC,,,,Streamlining Financial Processes with SAP FICO: Optimized Implementation,"Unlock the power of SAP FICO! Discover how a data-driven approach to implementation accelerates timelines, boosts reporting accuracy by 30%, and ensures compliance. Dive into real-world case studies and actionable insights to transform financial visibility and decision-making for your organization",,,,,,astronaut_python.png,,"financial,sap,implementation",
No,deep dive,Iyanuoluwa Ajao,Senior Software Engineer,Fyyne,,,,Three Python Concurrency Patterns: Choosing the Right One,"Python is the 2nd best language for everything. But the arrival of languages that are faster and handle concurrency well can make Python become relegated. 

This talk will expose you to the different concurrency patterns available to a Python developer and their respective advantages.",https://www.linkedin.com/in/iyanuoluwa-ajao/,IyanuAshiri,,,,Iyanuoluwa Ajao_python.png,,"python,concurrency,patterns",
No,deep dive,Shannon Lal,VP Technology and Engineering,Designstripe,,,,"Hybrid Image Search in Python with Motor, MongoDB, and OpenAI","At Designstripe, we revolutionized image search by combining traditional text search with AI-powered semantic search. This talk demonstrates how we implemented hybrid search using Python, MongoDB, and OpenAI, significantly improving search relevancy for our users.",https://www.linkedin.com/in/shannonlal/,shannondlal,,,,Shannon Lal_python.png,,"image,search,python",
No,deep dive,Srinivasa Rao Bittla,Performance Specialist,Adobe,,,,Revolutionizing Software Testing with AI and ML: Driving Scalability and Accuracy in QA,"Revolutionize QA with AI & ML! Discover how predictive analytics, self-healing frameworks, and AI-driven tools boost defect detection, accelerate CI/CD cycles, and optimize scalability. Gain actionable insights from real-world examples to deliver high-quality software faster than ever before",https://www.linkedin.com/in/bittla/,,,,,Srinivasa Rao Bittla_python.png,,"software,testing,qa",
No,deep dive,Rao Marapatla,"Director, Data Infrastructure and Reporting (BI Solution Architect)",BreakthroughT1D,,,,Enterprise Data Warehouses for Nonprofits: Driving Impact with Data Strategies,"Discover how Enterprise Data Warehouses can revolutionize nonprofit operations! Learn to integrate donor, fundraising, and financial data into a single platform, drive insights with real-time analytics, and boost efficiency by 35%. Empower your mission with data-driven strategies for lasting impact!",https://www.linkedin.com/in/raomarapatla/,,,,,Rao Marapatla_python.png,,"data,warehouses,nonprofits",
No,deep dive,Gokul Balaguruswamy Naidu,Software Development Manager,Amazon,,,,"Revolutionizing IoT Data Management: Scalable, Secure, and Intelligent Architectures","Unlock the future of IoT with cutting-edge strategies! Learn how to harness scalable architectures, AI-driven analytics, and breakthrough security solutions to manage massive real-time data streams. From edge-to-cloud innovation to 5G-powered ecosystems, this talk is your gateway to IoT excellence.",https://www.linkedin.com/in/gokul-naidu-81137532/,,,,,Gokul Balaguruswamy Naidu_python.png,,"iot,data,architectures",
No,deep dive,Eti Ijeoma,,Manufactured Networks INC,,,,The Hidden Potential of Python's Dunder Methods,"Ever wondered what those double-underscore methods in Python can really do? This talk goes beyond the usual __str__ and __repr__ to show how they can make your APIs more intuitive and even help you design mini DSLs. It's all about using Python in clever, practical ways to simplify your work.",,EtiIjeoma,,,,astronaut_python.png,,"python,dunder,methods",
No,deep dive,Liv McFarlin,Principal UX Architect,Wheels,,,,Python + UX Teams: Supporting Research and Innovation Smartly,"Python skills aren't just for engineers--it's a powerful ally for UX teams, too. At Wheels, we've integrated python into our workflows to better support product development and innovation. This talk will discuss how the UX team uses python to enable better research, prototyping, and collaboration.",https://www.linkedin.com/in/lesliemcfarlin/,,,,,astronaut_python.png,,"python,ux,innovation",
No,fastapi,Aby M Joseph,Product Engineer,UST,Jayalekshmi K S,Product Engineer,UST,Building GraphQL Microservices Using FastAPI,FastAPI is a Python web framework built on top of the ASGI standard. The fusion of GraphQL and FastAPI emerges as a pivotal approach for constructing agile and scalable microservices.,https://www.linkedin.com/in/abymjoseph/,AbyMJoseph18,,,,Aby M Joseph & Jayalekshmi K S_python.png,,"graphql,microservices,fastapi",
No,fastapi,Sushil Prabhu Prabhakaran,Full stack Lead,Tata Consultancy Services,,,,Scaling Python Applications: Cloud-AI Integration and Async Workflow Orchestration,"Unlock Python's full potential with cutting-edge cloud-AI integration! Learn how to boost app performance by 3.2x using asyncio, FastAPI, and AI-powered workflows. Real-world case studies show how to slash infrastructure costs by 38% while achieving 99.99% uptime.",https://www.linkedin.com/in/sushil-prabhu-prabhakaran-56376115/,,,,,Sushil Prabhu Prabhakaran_python.png,,"python,cloud,scaling",
No,fastapi,Narendra Bhargav Boggarapu,Lead Software Engineer,Wellsfargo,,,,High-Performance Fraud Detection with Python: Architecting a Cloud-Native Solution for 1.5M Transactions per Second,"Learn how Python powers a fraud detection system processing 1.5M transactions/second across 1,000+ nodes! Discover the architecture behind 97% detection accuracy using FastAPI, Ray, and MLflow. See how async processing and distributed ML saved a Fortune 100 company $2.3B in fraud losses.",https://www.linkedin.com/in/narendra-b-3b7165152/,,,,,Narendra Bhargav Boggarapu_python.png,,"fraud,python,transactions",
No,frameworks,Aditya Singh,MBA candidate,University of Wisconsin,,,,Precision Metrics Framework: Context-Aware Evaluation for Search and Recommendation Systems,"Discover how to revolutionize search and recommendation systems with a cutting-edge metrics framework! Learn to tackle position bias, creative interactions, and attention decay using advanced normalization techniques, boosting engagement accuracy by 20%+ and optimization success by 28%.",https://www.linkedin.com/in/adityasingh3/,,,,,Aditya Singh_python.png,,"precision,metrics,framework",
No,frameworks,Chakradhar Sunkesula,Engineering Manager,Compass,,,,Revolutionizing Cloud Security with Python: AI-Driven Threat Detection and Multi-Layered Defense,"Discover how Python transforms cloud security with AI-driven threat detection and prevention! In this talk, I unveil a cutting-edge, multi-layered defense framework that enhances agility, reduces threats by 60%, and empowers you to safeguard cloud systems against evolving cyber risks. Don’t miss it!",https://www.linkedin.com/in/chakradhar-sunkesula-38b1a0b/,,,,,Chakradhar Sunkesula_python.png,,"cloud,security,defense",
No,frameworks,Lurduma Reddy Thirumala Reddy,Senior SAP Consultant,Corteva Agriscience,,,,Achieving Zero-Downtime SAP HANA: High Availability with Python and Pacemaker Clusters,"Discover how to achieve zero-downtime SAP HANA with Python and Pacemaker clusters! From sub-minute failovers to doubling resource utilization with Active/Active setups, learn real-world strategies, automation hacks, and foolproof testing frameworks to build resilient, 99.999% uptime systems.",https://www.linkedin.com/in/lurduma-r-thirumala-reddy-3663a775/,,,,,astronaut_python.png,,"hana,availability,pacemaker",
No,healthcare,Avinash Mavireddi,Software Engineering Manager,CareDx,,,,Transforming Healthcare Security: A Data-Driven Approach to Zero Trust and Digital Resilience,"Discover how cutting-edge data architectures, zero-trust security, and AI-driven innovations are revolutionizing healthcare. Learn to cut attacks by 94%, slash costs, and boost compliance—all while transforming patient care with edge computing and blockchain. Actionable insights await!",https://www.linkedin.com/in/ashmavireddi/,,,,,Avinash Mavireddi_python.png,,"healthcare,security,resilience",
No,healthcare,Vedaswaroop Meduri,Full stack SDET,Labcorp,,,,AI in Healthcare: Predictive Analytics Transforming Patient Care with 37.5% CAGR Growth by 2030,"Discover how AI is transforming healthcare! From cutting-edge diagnostics with 98.3% sensitivity to predictive analytics reducing readmissions by 28%, our talk unveils strategies to process 1.5PB of data, boost efficiency by 78%, and tackle challenges like data breaches and ethical disparities.",https://www.linkedin.com/in/ved-meduri/,,,,,Vedaswaroop Meduri_python.png,,"ai,healthcare,analytics",
No,healthcare,Vamsi Upputuri,Senior Statistical Programmer,Gilead Sciences,,,,Revolutionizing Clinical Drug Development with Python: Challenges and Compliance,"Unlock the power of Python to revolutionize clinical drug development! Discover how Python streamlines data integration, accelerates clinical trials, and ensures compliance. Packed with real-world insights, this talk will show you how to harness Python for faster and scalable drug innovation.",https://www.linkedin.com/in/vamsi-upputuri-36407a160/,,,,,Vamsi Upputuri_python.png,,"drug,development,python",
No,healthcare,Siddharth Pratap Singh,Staff Data Scientist,Walmart Labs,,,,Transforming Search: Vector-Based Semantic Search for Enhanced Information Retrieval,"Discover how vector-based semantic search is transforming information retrieval! From boosting product discovery by 35% to cutting healthcare retrieval time by 60%, this talk dives into groundbreaking tech, practical strategies, and real-world wins. Learn to revolutionize search in milliseconds!",https://www.linkedin.com/in/pratap-singh-6bbb3887/,,,,,Siddharth Pratap Singh_python.png,,"search,vector,semantic",
No,scaling,Sourav Saha,Senior Research Engineer,NEC Corporation,,,,Introducing FireDucks: A Multithreaded DataFrame Library with JIT Compilation,"We introduce a couple of frequently occurring intricate performance issues in large-scale data processing using pandas, along with a compiler-accelerated high-performance DataFrame library named FireDucks to auto-detect and optimize those issues without any manual effort.",https://www.linkedin.com/in/sourav-%E3%82%BD%E3%82%A6%E3%83%A9%E3%83%96-saha-%E3%82%B5%E3%83%8F-a5750259/,SouravSaha97589,,,,Sourav Saha_python.png,,"firedricks,dataframe,jit",
No,scaling,Amarnath Immadisetty,Engineering Leader,Lowe’s Companies,,,,Python at Scale: Building Real-Time Customer Analytics Engines for the Digital Age,"Discover how Python is revolutionizing real-time customer analytics at enterprise scale. From processing millions of interactions per second to building ML-powered recommendation engines, learn battle-tested patterns for high-performance data pipelines.",https://www.linkedin.com/in/amarnath-immadisetty/,,,,,Amarnath Immadisetty_python.png,,"python,analytics,real-time",
No,scaling,Gopi Krishna Yeturi,"GITAM Engineering college under AU , visakhapatnam",,,,,Next-Gen SAP BW Migration: Seamless AWS Cloud Transformation with Enhanced Performance and Scalability,"Unlock the power of AWS for SAP BW! Discover proven strategies to migrate seamlessly from on-prem to cloud, cutting timelines by 40% and boosting query performance by 30%. Learn to handle petabyte-scale data, optimize costs",,,,,,astronaut_python.png,,"sap,migration,performance",
No,scaling,Jaspreet Kumar,Lead Mobile Developer,,,,,Python-Powered Performance: Mobile App Optimization at Scale,"Discover how to leverage Python's power to transform mobile app performance using AI-driven optimization, predictive analytics, and real-time monitoring. Learn battle-tested strategies that cut load times by 50%, reduce crashes by 15%, and boost user retention by 7%.",,,,,,astronaut_python.png,,"python,performance,optimization",
No,security,Mounika Ponugoti,Staff Engineer,Qualcomm,,,,Enhancing Embedded Device Security: Mitigating Attack Risks Cost-Effectively,"Protect your embedded devices from sophisticated cyberattacks! Learn cost-effective strategies like secure coding, secure boot, CFI, encryption, ASLR, and more to reduce vulnerabilities by up to 85%. Balance performance and security to safeguard IoT, vehicles, and medical devices",https://www.linkedin.com/in/mounika-ponugoti/,,,,,Mounika Ponugoti_python.png,,"device,security,attack",
No,security,Amod Darshane,Senior Consulting Engineer,CDW,,,,Python-Powered Cybersecurity: Scalable Solutions with Network Segmentation and Zero Trust Architecture,"Unleash Python’s power to transform cybersecurity! Discover how to build resilient networks by integrating Network Segmentation and Zero Trust Architecture with Python. Learn actionable techniques to automate threat detection, secure access, and future-proof your infrastructure.",https://www.linkedin.com/in/amod-darshane-ise/,,,,,Amod Darshane_python.png,,"python,cybersecurity,scalable",
No,security,Chirag Gajiwala,Member Of Technical Staff,Nutanix,,,,"Revolutionizing AI with Python: Deep Learning's Role in Reinforcement Learning, Generative Models, and Cybersecurity","Discover how Python drives groundbreaking AI innovations! From mastering reinforcement learning to generating hyper-realistic images with GANs and bolstering cybersecurity with GNNs, this talk unveils Python's transformative power in shaping AI's future. Ready to explore the cutting edge? Join us!",https://www.linkedin.com/in/chiraggajiwala/,,,,,Chirag Gajiwala_python.png,,"ai,python,cybersecurity",
No,security,Hamza Demir,Software Engineer,Wildbrain,,,,Enhancing Cybersecurity with Static Analysis in Coding,"Enhance your software security and stop data breaches with static analysis. Detect and fix vulnerabilities early, improve code quality, ensure compliance, and automate reviews. Discover through real-world cases how proactive static analysis protects your applications and keeps your data safe.",https://www.linkedin.com/in/hamza-demir-ab299a174,,,,,Hamza Demir_python.png,,"cybersecurity,static,coding",
No,security,Sandeep Batchu,Principal Software Engineer,Microsoft,,,,Secure by Design: Resilient Cloud Applications with Python,"Discover how Python's security ecosystem is evolving to combat modern threats! From quantum-resistant encryption to AI-powered threat detection, learn battle-tested strategies and tools that help companies slash security incidents by 60%.",https://www.linkedin.com/in/sandeep-b-bb509995/,,,,,Sandeep Batchu_python.png,,"secure,cloud,applications",
No,security,Ajay Krishnan Prabhakaran,Data Engineer,Meta,,,,SMS Spam Detection Using Python,"Tired of unwanted SMS spam? Leverage powerful machine learning techniques to accurately identify and filter out spam messages. Key features:
* Natural Language Processing (NLP) for text analysis.
* Supervised learning algorithms for robust classification.
* High accuracy and low false positives.",https://www.linkedin.com/in/ajayvallabkrishnanprabhakaran/,,,,,Ajay Krishnan Prabhakaran_python.png,,"sms,spam,python",
No,security,Ravi Chandra Chinta,Principal Salesforce Developer & Architect,Temple View Capital,,,,Transforming Loan Applications with a Mobile-First Borrower Portal,"Discover how we transformed loan applications with a cutting-edge, mobile-first borrower portal! Learn how Python-powered innovations slashed processing time by 40%, boosted customer satisfaction by 35%, and delivered seamless, scalable solutions. Perfect for anyone modernizing financial platforms!",https://www.linkedin.com/in/ravicchinta/,,,,,Ravi Chandra Chinta_python.png,,"loan,mobile,portal",
No,security,Vinod Upputuri,Senior Software Engineer,Mastercard,,,,"Python-Powered Fraud Detection: High-Performance ML Systems with NumPy, PyTorch, and Ray","We'll dive into real-world code showing how to process 100K transactions/second using PyTorch, Ray, and asyncio. Walk away with hands-on examples for building distributed ML pipelines that catch fraudsters before they strike.",https://www.linkedin.com/in/vinod-upputuri-87250b16b/,,,,,Vinod Upputuri_python.png,,"fraud,ml,numpy",
No,security,Srimaan Yarram,Senior Engineering Manager - Quality,Coupa Software,,,,Enhancing Test Automation and Security with Python and AI for Quality-Driven DevSecOps,"Discover how Python and AI are transforming test automation and security in DevSecOps! Learn to automate security checks, enhance test accuracy, and ensure continuous quality without breaking functionality—all with Python-based tools",https://www.linkedin.com/in/srimaan/,,,,,Srimaan Yarram_python.png,,"test,automation,quality-driven",
