Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
no,tools,Robert Aboukhalil,Senior Software Engineer,Chan Zuckerberg Initiative,,,,Interactive command-line tutorials with WebAssembly,"In this talk, I'll dive into how sandbox.bio was built, with a focus on how WebAssembly enabled bringing command-line tools to the web. Although these command-line tools were originally written in C/C++, they all run directly in the browser, thanks to WebAssembly! Since the computations run on each user's computer, this makes the application highly scalable and cost-effective.

Along the way, I'll discuss how to get started with WebAssembly, along with its benefits and pitfalls (it's a great technology but not always the right tool for the job!).
",https://www.linkedin.com/in/robertaboukhalil/,@RobAboukhalil,,,Conf42 JavaScript 2022 - Robert Aboukhalil.pdf,js_robert_aboukhalil.png,https://youtu.be/7mNesSk7p6A,"interactive,command-line,tutorials,webassembly",
no,tools,Roy Derks,Developer Experience,StepZen,,,,Web applications of the future with TypeScript and GraphQL,"Type systems like TypeScript are the next thing when developing JavaScript applications. They make sure that your props are passed in the correct form and shape throughout your application. Together with GraphQLs query language that is based on types, you can create the web application of the future!

Structure: With (live) code examples I will show how to combine TypeScript and GraphQL into a fully functioning application that is based on a secure type system.",https://www.linkedin.com/in/royderks1/,@gethackteam,,,Conf42 JavaScript 2022 - Roy Derks.pdf,js_roy_derks.png,https://youtu.be/437uNCsnG5c,"web,apps,future,typescript,\graphql",
no,tools,Yagiz Nizipli,"Node.js Core Member, Senior Software Engineer",,,,,Implementing a performant URL parser from scratch,"Performance plays and important role in engineering. After looking for contributing to Node.js, implementing a very fast specification compliant URL state machine and a parser for Node.js became the project which pushes the boundaries of both javascript user-land and node.js.

I've been working on implementing the URL parser, currently written in C++, in Rust and WebAssembly. I want to share my experience working on it, and benchmarking with the native implementation. The first talk will cover implementing it in Rust and WebAssembly, which I wrote it on https://www.yagiz.co/implementing-node-js-url-parser-in-webassembly-with-rust/, and then I'll focus on implementing it using JavaScript and releasing it under github.com/anonrig/url-js. ",https://www.linkedin.com/in/yagiznizipli/,@yagiznizipli,,,,js_yagiz_nizipli.png,https://youtu.be/k0zWsIYQUAA,"performant,url,parser",
no,tools,Michael Wehar,Visiting Assistant Professor,Swarthmore College,,,,Algorithmically Generated Visual Designs,"This past summer, I worked with two undergraduate students (Alyssa Zhang and Maya Newman-Toker) and one software engineer (John Mancini) on a research project that investigates computer generated artwork. During this investigation, we designed and implemented nine algorithms that generate visual designs. Our algorithms, coded in JavaScript, are built from procedural processes that draw lines and basic shapes onto a digital canvas. These procedural processes were inspired by mathematical concepts, natural phenomena, and artistic trends, but contain many parameters to allow for image variation. We used our algorithms to build a dataset of over 1,000 algorithmically generated artworks, which we recruited reviewers to compare and rate. We plan to analyze the reviewers' ratings to find associations between different parameterizations of our algorithms and the response of reviewers to the resulting images.

####[Check out the GitHub repo](https://github.com/Algorithmically-Generated-Artwork/Drawing-Program)",https://www.linkedin.com/in/michael-wehar/,,,,Conf42 JavaScript 2022 - Michael Wehar.pdf,js_michael_wehar.png,https://youtu.be/0Ts7Sa_z69Y,"algorithmically,generated,visual,designs",
no,tools,Saravana Balaji Srinivasan,Software Engineer,Red Hat,,,,Platform freedom with Micro-frontends,"This talk will introduce the audience to an exciting framework that leverages Micro-frontend strategy and makes Typescript/Javascript applications available across different platforms like Web, Desktop, VSCode, Chrome extension etc. The framework is highly flexible and scalable for code development. Additionally, I will elaborate on the challenges we at Red Hat overcame by implementing this Multiplying Architecture that benefited our community and the end users to a great extent.

I’ll illustrate via some examples and implementation options and discuss Backend for Frontend(BFF), sync and async services, event bus, federated modules, and other opportunities for decoupling your front-end architecture.
",https://www.linkedin.com/in/saravana-balaji-3a1728146,@saravanabalaj12,,,Conf42 JavaScript 2022 - Saravana Balaji Srinivasan.pdf,js_saravana_srinivasan.png,https://youtu.be/x4JWTDvwVGM,"platform,freedom,micro-frontends",
no,tools,Joshua Arvin Lat,CTO,NuWorks Interactive Labs,,,,Building Machine Learning-powered Applications with JavaScript,"When dealing with machine learning (ML) requirements, most teams generally start using **Python** or **R** due to the number of references available using those languages. However, there are cases where companies do not have the bandwidth and budget to learn a new language on top of **JavaScript** especially if **JavaScript** and **Node.js** are being used in most deployed systems. That said, ML practitioners should still be able to build and deploy ML-powered applications using JavaScript as long as they know which tools, services, and packages are available for these types of requirements.

In this talk, we will discuss how to use different techniques to build machine learning powered apps ranging from fully abstracted to fully customized solutions with JavaScript",https://www.linkedin.com/in/joshualat,@mrjoshualat,,,Conf42 JavaScript 2022 - Joshua Arvin Lat.pdf,js_joshua_arvin_lat.png,https://youtu.be/QbuKBiMjS-c,"ml-powered,applications",
no,deep dive,Li Hau Tan,Senior Expert Engineer,Shopee,,,,Build your own Svelte,"Inspired by talks such as build your own react, we are going to build our own Svelte.
Svelte is a compiler-based frontend framework that compiles your code into optimised JavaScript.
In this 40-min talk, we will write a Svelte compiler from scratch, and learn everything about designing a compiler.",https://www.linkedin.com/in/lihautan/,@lihautan,,,,js_li_hau_tan.png,https://youtu.be/E5JMyl8r3zc,svelte,
no,deep dive,Austin Gil,Senior Developer Advocate,Akamai Technologies,,,,JSDocs: It's like TypeScript but without all that TypeScript,"If you're a JavaScript developer, chances are, you've heard about TypeScript. In this talk, I want to share an iterative approach to enable TypeScript support with as little tooling as possible, using JSDocs. I break it into four stages:

- Enabling TypeScript in a JavaScript file
- Enabling TypScript in a whole JavaScript project
- Integrating TypeScript into CI/CD Pipeline
- Generating Type Definitions for Open-Source Libraries",https://www.linkedin.com/in/austingil/,@heyAustinGil,,,,js_austin_gil.png,https://youtu.be/o8sQOJ5wHQs,"jsdocs,typescript",
no,deep dive,Serhii Bilyk,,catchts.com,,,,Safer TypeScript,"You will learn how to write safer typescript:

- template literal types
- permutations and combinations of argument types
- type inference on function arguments",,@captainyosarian,,,,js_serhii.png,https://youtu.be/V9GkqlyoeGs,"safer,typescript",
no,deep dive,Gareth McCumskey,Developer Advocate,Serverless,,,,How Serverless Is Changing the World for Developers,"They say if something is too good to be true, it usually is … except now. Using the Serverless Framework (the most popular development tool for building serverless applications according to DataDog’s “state of serverless” report) and some JavaScript, you can rapidly spin up applications faster than ever before and get it deployed into a production ready state at the same time without needing to trudge through the maze of complexity that is AWS. Lets not forget to mention you’ll save money at the same time!
",https://www.linkedin.com/in/garethmcc/,@garethmcc,,,Conf42 JavaScript 2022 - Gareth McCumskey.pdf,js_gareth_mccumskey.png,https://youtu.be/LpJon-mx-nI,"serverless,changing,world",
no,deep dive,Gaurab Patra,Co-Founder,Techweirdo Consultancy,Bhagyajit Jagdev,SDE III,Techweirdo Consultancy,Data analytics in browser with AlaSQL.JS,"Today's PCs are more powerful than the chips used in the Apollo mission. Participants will learn to implement a robust frontend data analytics framework using AlaSQL.JS. Data can be imported to AlaSQL very fast, then custom queries can be written to do different complex analytical functions without hitting the server. Participants will also learn to build a custom reporting framework that sits in the browser and is customized for different users' needs, which is highly desirable for multi-tenant architecture.
In the end, participants will get to know about a few more interesting use cases and open source projects to contribute to.",https://www.linkedin.com/in/gaurab-patra-41597960/,@coolpatrox,https://www.linkedin.com/in/bhagyajit-jagdev-a70522189,,Conf42 JavaScript 2022 - Gaurab Patra & Bhagyajit Jagdev.pdf,js_gaurab_patra_bhagyajit_jagdev.png,https://youtu.be/ADbzspZrZu4,"data,analytics,browser,alasql.js",
no,deep dive,Griffin Solot-Kehl,Developer Advocate,Dolby.io,,,,Learn BabylonJS to Create Your Own 3D Metaverse Environments,"Users expect immersive experiences that can not only be entertaining but create engagement and retention.

This workshop will explore some of the theory around user perception while learning the BabylonJS library for creating 3D environments in a web browser.

Additional hands-on sections explore extending this environment to include live streaming media and communications between participants in that metaverse environment. For real-time interactivity with sub-second latency we'll cover some of the same techniques with WebRTC being used by major companies for broadcast quality workflows.",https://www.linkedin.com/in/griffinzs/,@WingofaGriffin,,,Conf42 JavaScript 2022 - Griffin Solot-Kehl.pdf,js_griffin_solot-kehl.png,https://youtu.be/WLu6NKYqFQs,"babylonjs,create,3d,metaverse,environments",
no,deep dive,Robert Hoffman,Senior Solutions Architect,Amazon Web Services,,,,"Stop being a YAML engineer, be a software engineer with CDK8s","Do you want to become an infrastructure wizard overnight? Then this talk is for you.

With most tools for Infrastructure as Code, we describe our infrastructure in a declarative configuration language. But there is another way: We can use a general-purpose programming language like TypeScript, Java or C#.

This talk gives an overview of this alternative approach to IaC and answers some of the most burning questions: Can we finally get rid of tons and tons of YAML and JSON files? What are the pros and cons of coding instead of configuring? What tools can we use, what are their differences? And most importantly, do they help us to build infrastructure like a boss without 30 years of experience?",https://www.linkedin.com/in/robert-cloudnative/,@robhoffmax,,,Conf42 JavaScript 2022 - Robert Hoffman.pdf,js_robert_hoffman.png,https://youtu.be/kQEYUtpDWjQ,"stop,being,yaml,engineer,cdk8s",
no,deep dive,Roman Boiko,Senior Specialist Solutions Architect - Serverless,Amazon Web Services,,,,Serverless Backend for Frontend on AWS,"In my talk I will present different ways to implement Backends for Frontends pattern with the help of Serverless services on AWS. 
I will share best practices and also talk about some pitfalls. I also will do a live demo on how to set-up the developer environment, develop a service, test it and deploy on AWS. ",https://www.linkedin.com/in/romboiko/,@romannboiko,,,Conf42 JavaScript 2022 - Roman Boiko.pdf,js_roman_boiko.png,https://youtu.be/T2aoaFLbUqQ,"serverless,backend,frontend,aws",
no,deep dive,Rob Richardson,Developer Advocate,Shoreline.io,,,,Gaining Confidence with Cypress Tests,"Have you ever wanted to refactor mercilessly but didn't want to break the fragile tower? Or have you ever pushed to production only to spend the next few days cleaning up the regressions? You need integration tests, and Cypress is a great, fast way to build them. With a simple JavaScript or TypeScript interface, you can automate browsers to hit those critical functions in your app to prove it works as expected -- this time and every time. Join us to dive into building Cypress tests and leave with confidence to refactor your way to greatness.",https://www.linkedin.com/in/erobrich/,@rob_rich,,,,js_rob_richardson.png,https://youtu.be/J_l8g3J9sus,"confidence,cypress tests",
no,lessons learned,Ben Tlusty,Senior Software Engineer,Forter,,,,The 5 developers’ principles that helped me as a new father,"####You won’t believe #7!

Are you tired? Is your child keeping you up at night? This talk is for you! SRP, The Boy Scout Rule, KISS, YAGNI, Tell, Don’t Ask! 

In this talk, we will go through real-life examples that will help us to better understand how to write better code. I will share with you how I used these principles as a new father so I can get more sleep and peace of mind. ",https://www.linkedin.com/in/ben-t-8715a1a0/,@benytol1,,,Conf42 JavaScript 2022 - Ben Tlusty.pdf,js_ben_tlusty.png,https://youtu.be/rmww_rO0VZc,"architecture,principles,helped,as,father",
no,lessons learned,Dave Bitter,"Developer Advocate, Team Captain & Senior Front-end Developer/Consultant",iO,,,,"Remix party, you’re invited!","Remix is a great framework to build robust, progressively enhanced and interactive web apps! 

During Covid we all missed the Parties.... therefore Dave will create his own party on stage. He will take you on a fun journey on how he created a multi-user and real-time progressive web app. But be aware, there is a guest list and not every solution is invited to join the party!

 Dave will show you how the Remix friend group will keep your party rocking:

- where the state of your data is on the server where it belongs. (load some data and take action to get the party started).
- where this multi-user web app is not dependent on complex client-side javascript (so even your drunk friend will understand it)
- where the client-side is less error-prone (no party fouls wanted)
- where the components are just plain stupid (no good story starts with a glass of milk)
- where your application becomes simple and easy to understand (you know, for that friend)

Dave will tell you about the challenges he encountered building this web app and how it was solved charmingly by using Remix. He will show you how Remix can be used for web apps with a lot of interactivity not just for plain websites with an occasional form.

Getting FOMO? Make sure to sign up for the party and don’t miss out!",https://www.linkedin.com/in/davebitter/,@dave_bitter,,,Conf42 JavaScript 2022 - Dave Bitter.pdf,js_dave_bitter.png,https://youtu.be/n-FeKhabV-o,"remix,party",
no,lessons learned,James Diacono,Software Engineer,Equimaps,,,,Feedback and the REPL,"Programmers have been always been subject to feedback loops. Fast feedback liberates us to do our best work, and slow feedback punishes us. To help us understand our predicament, a brief history lesson is given. This is followed by a demonstration of the REPL, an interactive programming tool. Though widely neglected, the REPL has the potential to make us all happier and more productive.

There will be something in this talk for programmers of any language or skill level, but note that the demonstration is in JavaScript.",,,,,,js_james_diacono.png,https://youtu.be/7WztZrcCjqI,"feedback,repl",
no,lessons learned,Julio Cesar Abalde Reyes,Head at Corunet,Sngular,,,,The changing API problem,"After a bad experience with some backend teams that changed the API without informing the frontend team in any way, we decided to introduce the API First paradigm in our development, adopting the OpenAPI specifications. This, together with a contract-based development, would allow us to detect such changes earlier and not reach critical moments at the end of the sprint.

One of the problems we encountered was than all the tools we found depend on java that allow, so we made the decision to build our own CLI in nodejs. From this need, several applications are born, aimed at different moments of development. Following the specifications contained in an OpenAPI file, allows us to:

automatically create code in javascript or typescript, both for client and server, so that we save a lot of time that we can spend thinking. This functionality is already available within the application openapi-nodejs-cli
automatically create a mock server, which allows the front team not to have to wait for the API to be finished
check that an API meets the indicated OpenAPI specifications, which allows us to test within the development flow for early detection of changes in the API",https://www.linkedin.com/in/julio-cesar-abalde-reyes/,@Julio_Abalde,,,Conf42 JavaScript 2022 - Julio Cesar Abalde Reyes.pdf,js_julio_cesar_abalde_reyes.png,https://youtu.be/5fpkIDuzCFQ,"changing,api,problem",
no,lessons learned,Domenico Musto,Principal Engineer,Chronomics,,,,Development productivity in a post serverless world,"The journey from physical computers to functions running in the cloud has changed how engineering teams work forever.
The role of software developers and infrastructure engineers is not what it used to be.
But what is coming next ? What’s beyond devops, containers and serveless ?
In this session we will explore new emerging models for software development which aim to boost productivity and reduce time to market. 
Warning: this talk might contain code
",https://www.linkedin.com/in/domenicomusto/,@mimmozzo,,,Conf42 JavaScript 2022 - Domenico Musto.pdf,js_domenico_musto.png,https://youtu.be/lR37KXqzrow,"development,productivity,post,serverless,world",
