Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
No,finance,Swamy Biru,Vice President Software Engineering,JPMorganChase & Co,,,,Securing AI-Driven Financial Operations: RAG & Agentic Systems at Scale,"Learn to secure AI-driven financial systems at massive scale. Covers DevSecOps patterns for RAG/LLM pipelines, real-time threat detection, and compliance automation achieving 40% efficiency gains with bulletproof security.",https://www.linkedin.com/in/swamy-biru/,,,,,Swamy Biru_devsecops.png,https://youtu.be/dgmWPi6218A,"finance,rag,ai",
No,finance,Raghunadha Dornala,Sr Cloud Architect at,"Miracle Software Systems, Inc.",,,,"Ensemble Load Balancing in Cloud Banking: Secure, Scalable, and Reliable Transactions","Discover how an Ensemble Cloud Load-Balancing Algorithm transforms digital banking by cutting response times, boosting throughput, and ensuring secure, scalable transactions. Learn how predictive analytics and adaptive strategies keep cloud systems resilient under real-world pressure.",https://www.linkedin.com/in/rdornala/,,,,,Raghunadha Dornala_devsecops.png,https://youtu.be/FbOT1XTfqqQ,"banking,load,cloud",
No,infrastructure,Alex Shershebnev,"ML/DevOps Lead, DevRel",Zencoder,,,,Supercharging DevOps with MCP (Without Opening a Security Hole),"MCP lets LLMs trigger CI jobs, query Grafana, or debug from Sentry—right from your IDE. This talk shows how to build secure, powerful MCP workflows for DevOps, and what risks to watch as you plug LLMs into your stack without opening a security hole.",https://linkedin.com/in/shershebnev,,,,,Alex Shershebnev_devsecops.png,https://youtu.be/rYIeY6yPgeI,"cloud,mcp,secure",
No,infrastructure,Nazim Khan,Technical Solutions Architect,Cisco Systems,,,,"AI Infrastructure over Ethernet: Secure, Scalable, High-Performance Design","Discover how Ethernet is transforming AI infrastructure. From RoCEv2 to UEC-driven standards, learn how to build secure, scalable, and high-performance networks that rival InfiniBand empowering AI training, inference, and DevSecOps at scale.",https://www.linkedin.com/in/khan-nazim/,,,,,Nazim Khan_devsecops.png,https://youtu.be/J09-1CSmOns,"ethernet,ai,infra",
No,infrastructure,Raghavendra Reddy Kapu,Quality Performance Engineer,Akshaya Inc,,,,Resilience Engineering for Secure and Fault-Tolerant Enterprise Systems,"Learn how to build enterprise systems that stay secure, reliable, and fast no matter what breaks. Discover proven fault-tolerance patterns, chaos engineering tactics, and real-world DevSecOps strategies to prevent downtime, stop cascading failures, and keep your systems resilient at scale.",https://www.linkedin.com/in/raghavendrareddyk/,,,,,Raghavendra Reddy Kapu_devsecops.png,https://youtu.be/sG_nE1W5nA0,"resilient,system,secure",
No,infrastructure,Murali Koney,Technical Team Lead,Cox Automotive,,,,"Securing Enterprise AI: Governance, Risk, and Economics of LLM Adoption","Most enterprise AI projects fail before production. This talk reveals how DevSecOps leaders can secure, govern, and scale LLM adoption with a proven framework balancing cost, compliance, and performance for sustainable enterprise AI success.",https://www.linkedin.com/in/murali-koney-56624870/,,,,,Murali Koney_devsecops.png,https://youtu.be/Z2BM2KeumGo,"ai,risk,llm",
No,security,Peter De Tender,Business Program Manager - Lead Technical Trainer,Microsoft,,,,"A lap around GitHub Dependabot, CodeQL and other built-in security features","Like any other development process, security should be at the forefront of the dev cycle. That's where GitHub provides built-in solutions with Dependabot, CodeQL and several others. Learn in this session how to enable security features to protect code from vulnerabilities, full demos, no slides...",https://www.linkedin.com/in/pdtit/,,,,,Peter De Tender_devsecops.png,https://youtu.be/PHmnkhLZWj0,"github,dependabot,codeql",
No,security,Safeer C M,Principal Engineer,MoEngage,,,,Understanding SAST Foundations with Open-Source Semgrep,"Static Application Security Testing (SAST) is a fundamental practice for securing the software development lifecycle, but its inner workings are often treated as a complex black box. This session peels back those layers, focusing on the core principles of static analysis using the fast, open-source Semgrep engine as our practical guide. We will explore how modern SAST moves beyond simple text searching by parsing code into Abstract Syntax Trees (ASTs) to understand its true structure and intent.

On that foundation, we will start with Semgrep (semgrep.dev), a fast, open-source SAST engine that matches code shapes across many languages. You’ll learn Semgrep’s minimal building blocks: YAML rules, patterns, and pattern combinators, metavariables and constraints, severity and metadata, and autofix for developer-friendly guidance. We’ll also cover when to switch from simple structural matching to taint mode (sources, sinks, sanitizers) for data-flow findings. Finally, we outline the basics of adopting Semgrep, including running it locally and in CI, as well as starting with community rule packs and testing rules.

Attendees leave with a clear mental model of how SAST works and a practical, open-source starting point to add precise, maintainable code checks to their DevSecOps workflows.",https://www.linkedin.com/in/safeer/,,,,,Safeer C M_devsecops.png,https://youtu.be/_RRV8SY2ED0,"sast,open,source,semgrep",
No,transformation,Silpa Potluri,Software Developer,GoodLeap,,,,Securing Payment Gateway Evolution: DevSecOps in Microservices Migration,"Learn how payment gateways achieve rapid, secure deployments through DevSecOps practices, reducing security incidents 60% while maintaining PCI compliance and enabling daily releases in microservices architectures.",https://www.linkedin.com/in/silpa-potluri/,,,,,Silpa Potluri_devsecops.png,https://youtu.be/mBQhrJ3eS2s,"payment,api,secure",
No,transformation,Mahendar Ramidi,Software Developer,Maryland Health Benefits Exchange,,,,Securing Healthcare at Scale: DevSecOps for Critical Patient Platforms,"I built a HIPAA-compliant mobile platform serving 450+ cancer patients across 12 centers. Learn my DevSecOps approach: zero-trust architecture, compliance automation, and secure CI/CD that achieved 92% completion rates.",https://www.linkedin.com/in/mahendar-r-298756b8/,,,,,Mahendar Ramidi_devsecops.png,https://youtu.be/Zgdf3Zhfmf8,"health,cloud,scale",
