Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
No,getting started,Efi Merdler-Kravitz,VP R&D,Lumigo,,,,Distributed Tracing: how to monitor in microservices & serverless environments,"What is distributed tracing? When should it be used and why do we need a new methodology for monitoring when moving to microservices and serverless.
In this talk, we will introduce tracing concepts, understand the basic terms and the tools out there that can help you get started.
We will discuss OpenTracing, Zipkin, Jaeger, spans and other tracing and monitoring tools and terms that will help you move faster in distributed computing environments.

Join me for our journey into distributed environments...",https://www.linkedin.com/in/efime/,@TServerless,,,,cloud_efi_merdler-kravitz.png,,distributed tracing monitor microservices serverless,
No,getting started,Michael Schilonka,Managing Director,Unikube,,,,Debugging a container with a sidecar in Kubernetes using Gefyra,"Kubernetes sidecars are one of the most important and commonly employed patterns in modern application infrastructures. However, developing and debugging such structures can be quite challenging. Gefyra helps to make Kubernetes-native development with sidecars possible.
This session demonstrates: 
*   how to run a Kubernetes workload containing Keycloak, the popular OAuth2-Proxy in a sidecar and a Python-based application
*   how the application container will be intercepted with Gefyra in order to introspect the JSON Web Token 
*   how to debug the source code and provide a solution.
Attendees will leave this session ready to leverage sidecars for authorization (i.e. OAuth2) use-cases and to use Gefyra for debugging and developing Kubernetes-based applications in local Docker containers.",https://www.linkedin.com/in/michael-schilonka/,,,,,cloud_michael_schilonka.png,,debugging container sidecar kubernetes gefyra,
No,getting started,Phil Wilkins,Cloud Developer Evangelist,Oracle,,,,Proactive monitoring with Fluentd – the 1st step to ChatOps,"Understanding what is happening with our systems gets more complex every year.  Monoliths, to microservices to Functions as a Service. Applications and infrastructure are getting more and complex. At the same time the tolerance for down time is rapidly shrinking. This all drives the need to be able be very reactive or better still proactive to keep things operating smoothly. ChatOps takes us to a place where we can potentially be far more mobile and not bound to a computer terminal. But ChatOps is not normal ops from a phone. Scrolling through screens of terminal output will not work. The first step to ChatOps is to get our monitoring to extract the relevant information and communicate just that data. Proactive monitoring using tools like Fluentd is a 1st step.

In this session, we will explore how we can use Fluentd to be highly reactive if not proactive and provide just the necessary information as the 1st step to effective chat ops, including a demo of a quite simple proactive operation.  We will look at what more needs to be in place to facilitate effective ChatOps.  To do this we will explore and demos some examples of Fluentd and how it makes life easier & more efficient.

Attendees will get insight into the art of the possible with Fluentd and view on how can support ideas such as ChatOps.",https://www.linkedin.com/in/philwilkins/,@mp3monster,,,,cloud_phil_wilkins.png,,proactive monitoring fluentd chatops,
No,getting started,Alparslan Avci,Software Developer,Zapata Computing,,,,Distributed Transactions in Service Mesh,"As we go deeper into cloud-native applications, microservices are becoming a part of any developer’s life. Together with Kubernetes and service meshes, they became the de facto standard in the industry. However, one question arises with microservices: How to implement distributed transactions in such an environment?

In this talk, we will discuss distributed transaction methodologies, talk about real-life scenarios, and provide a hands-on resolution in the Istio service mesh using the Hazelcast application platform. The attendees will easily understand the distributed saga pattern, backend architecture, and the topology of the solutions with live demonstrations.",https://www.linkedin.com/in/alparslan-avci-b42b1915/,,,,,cloud_alparslan_avci.png,,distributed transactions service mesh,
No,getting started,Joe Karlsson,Senior Developer Advocate,SingleStore,,,,A Gentle Introduction to Adding Real-Time Machine Learning Predictions to Your Dataset,"Have you ever needed to set a machine learning (ML) model on your data before? Perhaps for image recognition, speech recognition, fraud detection, recommendation engines, or something new on your application. Adding Machine learning to your application isn’t as hard to understand as you might think. In short, ML involves using pattern recognition software to find trends in data, building models that explain the trends/patterns, and then using the models to predict something.

In this talk, we will discuss the following:

* A high-level overview of machine learning for people with little or no knowledge of computer science.

* Create and test a machine learning model on a streaming dataset.

* Load a model and use it with new data.

This talk is for application developers and data scientists of all skill levels and backgrounds and will serve as an introduction to building applications using machine learning.",https://www.linkedin.com/in/joekarlsson/,@joekarlsson1,,,,cloud_joe_karlsson.png,,real-time ml predictions dataset,
No,security,Peter Bosch,Distinguished Engineer,Cisco,,,,"APIs, the Universe, and Everything","Cloud-native application security involves balancing contradictory requirements: the benefits of cloud services in accelerating development, while at the same time handling security in an adverse environment where there are more attack surfaces and opportunities for data breaches. Today, tools exist that focus specifically on the security and vulnerability posture of cloud workloads. Container and configuration vulnerabilities are identified, and enforcement policies are enacted to protect the workloads if these are operating with such vulnerabilities.

Unfortunately, many security tools do not address the vulnerabilities of APIs. Cloud-native applications expose many internal API services and developers are increasingly using external API services for their applications. Both internal and external API use expose the workload to new vulnerabilities; more strongly, workload security and API security are really two sides to the same coin. This talk specifically focuses on the security problems and vulnerabilities exposed through APIs.

Questions we address include:
What does a developer know about a service before using it?
Does a poorly defined interface expose API service vulnerabilities?
Does the service perform well to begin with?
How does the developer get/maintain an access token?
Do API specs show critical use cases and dependencies?
Can the security impact of an external API service be estimated and managed?
Do the APIs violate the OWASP API top 10?
How can we test against the OWASP API top 10?
Can PII be shared with such services?
We show how SecureCN addresses both sides of the security coin: container workload and API security in one tool, and we present actual issues with a live demonstration of SecureCN.



",https://www.linkedin.com/in/peter-bosch-00707a7/?originalSubdomain=nl,,,,,cloud_peter_bosch.png,,apis universe,
No,security,David Melamed,Co-Founder & CTO,Jit,,,,Open Policy Agent as a Control Engine,"In this talk we will focus on four critical security controls that will be integrated as part of the CI/CD pipeline: static application security (SAST), dependency check (SCA), infrastructure as code (IaC) and dynamic application security (DAST).  Anything from your Terraform deletes to code vulnerabilities, infrastructure misconfigurations and more can be operationalized and enforced through OPA and ArgoCD or even other GitOps methods and CI tools like Github Actions.  Code examples will be showcased as part of this session.
 
 
 		
Open Policy Agent has become a very popular project in the Kubernetes ecosystem for finer-grained policy management and enforcement.  OPA comes with a very convenient dev-friendly language called Rego that can be leveraged as a unified way to manage any deployment changes at scale.

In this talk we will focus on four critical security controls that will be integrated as part of the CI/CD pipeline: static application security (SAST), dependency check (SCA), infrastructure as code (IaC) and dynamic application security (DAST).  Anything from your Terraform deletes to code vulnerabilities, infrastructure misconfigurations and more can be operationalized and enforced through OPA and ArgoCD.  Code examples will be showcased as part of this session.
Turn on screen reader support
 
David Melamed has joined the document.",https://www.linkedin.com/in/mlmd/,@dvdmelamed,,,,cloud_david_melamed.png,,open policy agent control engine,
No,security,Aviram Shmueli,Co-Founder & CPO,Jit,,,,Minimum Viable Security for Cloud Native Stacks,"If we think about our production Kubernetes & cloud native operations, in the same way we think about how we design and build our products, we could build and automate minimum viable security plans that we could easily bake into our config files and CI/CD processes.  Once we build this foundational framework of security, it will always be possible to iterate and evolve our security framework, for advanced layers of security that often comes with time, increased experience, and greater maturity around security.

In this talk, we will present what MVS looks like for Kubernetes & cloud native operations, how to build a cluster secured by design, continuously monitoring networking,  container internals and primitives, and access management with a least privilege principle mindset. In this session we will demonstrate this through code, and even how this can work seamlessly with other CNCF ecosystem projects - from Helm to OPA, ArgoCD, Notary, as well at the most common DevOps stacks - Terraform, to AWS, Github Actions and more.",https://www.linkedin.com/in/aviramshmueli/,@aviramsh,,,,cloud_aviram_shmueli.png,,minimum viable security cloud native stacks,
No,security,Aymen Segni,SRE & DevOps Tech Lead,ING,,,,WTF is Cloud Native DevSecOps?,"More than 70% of companies are using DevSecOps to secure their Cloud Native applications in 2022. This is an increase from the 10% who used DevSecOps in 2019. Why this change? 
Organizations are increasingly realizing that traditional security methods and processes don't work when it comes to Cloud Native. 
To properly secure their platforms, their products and organizations must adapt their security practices. 
Essentially, this means adopting Cloud Native solutions.

In this talk, we'll ask the WTF Cloud Native DevSecOps is? and we will answer this question by bringing together people, processes, and technology for a successful Cloud Native DevSecOps.",https://www.linkedin.com/in/aymen-s-62ba5abb/,@aops_solutions,,,,cloud_aymen_segni.png,,devsecops,
No,security,Federico Maggi,Senior Technical Leader,Mia-Platform,,,,Distributed application level RBAC with OPA,"Sooner or later, every business needs to design their data and API authorization model with granularity over what their user can do. How do you do it in the world of distributed systems without disrupting the codebase or introducing a single point of failure?

In this talk we will present our journey of discovery for an efficient distributed solution leveraging OpenPolicy Agent, Go and other technologies, with everything running in the Kubernetes ecosystem.",https://www.linkedin.com/in/federicomaggi/,@FredMaggiowski,,,,cloud_federico_maggi.png,,distributed application rbac opa,
No,security,Mor Manor,Head of Innovation & Operations,Imperva,,,,Inside your cloud databases – the truth about your data security posture,"In their cloud security report last year Gartner states:
“Through 2025, more than 99% of cloud breaches will have a root cause of preventable misconfigurations or mistakes by end users.”
This statement is one of many affirmations that emphasizes the importance of data resides in the cloud.
Yet, while we migrate to cloud environments, we scrutinize the infrastructure; we secure the virtual permitter, workloads, and other assets. 
We do, however, tend to forget about the security posture of our crown jowl, our data.
In this session we present, “ Snapshot”, a patent-pending technology that provides cloud data security posture.
This free agentless solution leverages cloud databases snapshot functionality and
allows cloud operators to receive thorough insights of their data stored in the cloud.
 
To demonstrate the magnitude of the data exposure issue we will present recent research we conducted by automating the “Snapshot” technology.
The research leverages a minor users’ misconfiguration on one of the leading public cloud vendors and exposes significant number of data & sensitive records over dozens of cloud accounts.
We will present how we automate the process, what insights we accomplished from the research and reflect on our responsive disclosure process to the vendor.",https://www.linkedin.com/in/mor-m/,,,,,cloud_mor_manor.png,,insidecloud databases data security posture,
No,security,Otavio Santana,Distinguished Software Engineer,Zup Innovation,,,,Preventing you from being responsible for your company's next security disaster,"Currently, we see several cases of security breaches that caused a loss of millions, either as credibility or as new fines. As a result, new data protection laws emerge.
Betting on information security guarantees quality and helps prevent these headaches, in addition to avoiding scandals that could make a software project unfeasible.
The company and its team are aware of the importance of safety and prevention; it is necessary to develop a DevSecOps culture. In this talk, you will learn more about this working model and how to prevent you or someone on your team from being responsible for the next security disaster.",https://www.linkedin.com/in/otaviojava/,@otaviojava,,,,cloud_otavio_santana.png,,responsible security disaster,
No,security,Tal Melamed,"Senior Director, Cloud Native Security Research",Contrast Security,,,,Serverless Security Top 10,"When adopting serverless technology, we eliminate the need to develop a server to manage our application and by doing so, we also pass some of the security threats to the infrastructure provider. However, serverless functions, even without provisioning or managing servers, still execute code. If this code is written in an insecure manner, it can still be vulnerable to traditional application-level attacks.

The OWASP Serverless Top 10 project recently launched. In this talk, I will examine how the original Top 10 stack up for serverless apps. In particular, we’ll examine the differences in attack vectors, security weaknesses, and the business impact of successful attacks on applications in the serverless world, and, most importantly, how to prevent them. As we will see, attack vectors and prevention techniques are completely different from the traditional application world.",https://www.linkedin.com/in/talmelamed/,@4ppsec,,,,cloud_tal_melamed.png,,serverless security,
No,security,Tim Szigeti,Principal Technical Marketing Engineer / Director of Technical Marketing,Cisco,,,,Reimagining Application Networking and Security,"Businesses are increasingly shifting their applications to microservice based architectures, as these support rapid application development with flexibility, stability, portability, and scale. However, microservice architectures present new networking and security challenges that traditional approaches simply cannot meet. For instance, securely interconnecting such microservices dynamically and at scale cannot be done with legacy systems and requires and entirely new approach, a Cloud Native approach. Similarly too when it comes to security, it's not enough to secure an interconnection, but also containers, pods, clusters and even APIs. This requires security to be embedded early and pervasively into the entire CI/CD pipeline, and not simply as an after-the-fact consideration. In this session we’ll lay out some of the key problem areas, industry best practices and demonstrate solutions to meet these new and complex requirements. ",https://www.linkedin.com/in/tim-szigeti/,@tim_szigeti,,,,cloud_tim_szigeti.png,,application networking security,
No,tools,Juan Pan,CTO & Co-Founder,SphereEx,,,,PostgreSQL Distributed & Secure Database Ecosystem Building,"As the most popular open source relational database in the world, PostgreSQL keeps attracting the significant attention it deserves. With the ever increasing data storage and query requirements, new challenges are brought forward for horizontal elastic expansion and security of the PostgreSQL database. 

How to provide existing PostgreSQL databases with incremental capabilities such as data sharding, data encryption and other functions is of great concern to many PostgreSQL users.

This will focus on introducing how to empower PostgreSQL thanks to the ecosystem provided by Apache ShardingSphere - an open source distributed database, plus an ecosystem users and developers need for their database to provide a customized and cloud-native experience. 

ShardingSphere doesn't quite fit into the usual industry mold of a simple distributed database middleware solution. ShardingSphere recreates the distributed pluggable system, enabling actual user implementation scenarios to thrive and contributing valuable solutions to the community and the database industry. The aim of ShardingSphere is the Database Plus concept.

Database Plus sets out to build a standard layer and an ecosystem layer above the fragmented database's basic services. A unified and standardized database usage specification provides for upper-level applications, and the challenges faced by businesses due to underlying databases fragmentation get minimized as much as possible. 
To link databases and applications, it uses traffic and data rendering and parsing. It provides users with enhanced core features, such as a distributed database, data security, database gateway, and stress testing.

ShardingSphere uses a pluggable kernel architecture for Database Plus. That means there's modularity, which provides flexibility for the user. Demos and notable use cases in production environments that are from the Asia equivalents of FAANG (Facebook, Amazon etc.) will be used to introduce the use and implementation of these functions for PostgreSQL databases.",,@tristaZero,,,,cloud_juan_pan.png,,postgresql distributed secure database ecosystem,
No,tools,Alba Rivas,Principal Developer Advocate,Salesforce,,,,Elastic Compute with Salesforce Functions,"Salesforce Functions (https://developer.salesforce.com/docs/platform/functions/overview) help you deliver scalable experiences thanks to the power of elastic compute and open language flexibility. In this session I will explain:

- How we've implemented salesforce functions making use of popular open source technologies
- How functions are written in node or java (for now), how they can be invoked from Salesforce, and how it can interact with Salesforce data seamleassly
- The tooling that we have created to work with Functions (a CLI to run them locally, deploy them, etc.).

Everything from a practical approach showing code / running demos.",https://www.linkedin.com/in/alba-rivas/,@AlbaSFDC,,,,cloud_alba_rivas.png,,elastic compute salesforce functions,
No,tools,Nocnica Fee,Head of Dev Relations,Courier,,,,Open Source Infrastructure-as-code for everyone: Meet Opta,"This talk is in three parts:

*1 Why infrastructure as code?*
We go over the way that storing configuration and infrastructure in a repository can make your life easier 

*2 Existing tools and how they work*
Every current infrastructure-as-code tool is the perfect solution for a certain set of needs. This section explores how Terraform, Pulumi, the AWS CDK, and ServerlessFramework all solve slightly different problems, with different levels of commitment needed to use them. We hear about Opta and how it’s different (a simpler tool targeted at earlier stage teams and single developers)

*3 See Opta work*
A live demo of deploying a distributed compute service with Opta
",https://www.linkedin.com/in/serverlessmom/,@serverless_mom,,,,cloud_nocnica_fee.png,,open source infrastructure-as-code opta,
No,tools,Mary Grygleski,Streaming Developer Advocate,DataStax,,,,Event Streaming and Processing with Apache Pulsar,"When it comes to distributed, event-driven messaging systems, we usually see them supporting either one of two types of semantics: streaming, or queueing, and rarely do we find a platform that supports both.  

In this presentation, we’ll first get an introduction and some clarifications of event-driven versus message-driven systems, event streams, and stream processing.  

We’ll then take a look at Apache Pulsar which offers a very unique capability in modern, cloud-native applications and architecture, in which its platform supports both Pub-Sub and Message Queues, and extends into streams processing as well as performs message mediation & transformation.  We will look at how it relies on Apache Bookkeeper for its durable, scalable, and performant storage of log streams, and leverages on Apache Zookeeper.  We will also see how Pulsar is meant to bring the best of other systems, such as how it fills the gaps that Kafka has and extends its streaming capability in the complex cloud world.",https://www.linkedin.com/in/mary-grygleski/,,,,,cloud_mary_grygleski.png,,event streaming processing apache pulsar,
No,tools,Viktor Farcic,Developer Advocate,Upbound,,,,The Only Thing That Matters In DevOps Is...,"DevOps engineers tend to be obsessed with their favorite tools and platforms. That could be Docker, Kubernetes, Terraform, Prometheus, Grafana, Crossplane, or any other among a myriad of those labeled as ""DevOps"". However, that is often missing the point of what we're trying to accomplish. The goal should be to enable everyone to be in complete control of their applications, including dependent services and infrastructure. DevOps is about having self-sufficient teams, and the only way to accomplish that is by providing services that everyone can consume. Instead of waiting for requests to create a cluster, perform security scanning, deploy an application, and so on, ops and other specialized teams should be enabling others to do those operations. That enablement is best accomplished by creating an Internal Developer Platform (IDP).

This session will explore the architecture and the critical ingredients needed for an IDP. We'll also discuss the key benefits of an IDP, and we'll see, through a demo, how we could build one.

We'll combine tools like Backstage, Argo CD, Crossplane, and quite a few others into a platform that everyone can use, no matter their experience level.",https://www.linkedin.com/in/viktorfarcic/,@vfarcic,,,,cloud_viktor_farcic.png,,only thing that matters in devops,
No,tools,Jinwei,Software Engineer,API7,,,,Simpler and more flexible Kubernetes Ingress: Apache APISIX Ingress,"This session mainly shares the use and architecture of Apache APISIX Ingress. The audience can learn about the design of Apache APISIX Ingress from this sharing. Through some practical cases, it will introduce how to simplify user configuration , it is applicable to more complex cloud requirements.
---
The outline of this sharing is as follows.

- About me
- Introduce the design of Apache APISIX Ingress
- Explain the simplicity in combination with specific scenarios
- Combine the case to illustrate the benefits of architectural flexibility
- Outlook",,@gxthrj,,,,cloud_astronaut.png,,apache apisix ingress,
No,tools,Gilbert Cabillic,Founder & CEO,ScaleDynamics,,,,Instant provisioning and hot migration in a multi-cloud environment,"The multi-cloud is the new standard of the cloud. You will learn how to do comprehensive and simple management of multi-cloud workloads. I will teach you how to choose and provision one or more cloud providers in a few clicks, using the best cloud providers (AWS, GCP, Azure, OVH…), and multiple regions. How to manage all your suppliers from a single console, compare costs, and integrate dynamic failover. This will allow you to de-risk your cloud resources, monitor your architecture, improve performance, scale or downgrade quickly, and free yourself from the cloud locked-in.",https://www.linkedin.com/in/gilbert-cabillic/,@CabillicGilbert,,,,cloud_gilbert_cabillic.png,,instant provisioning hot migration multi-cloud environment,
No,tools,Jim Sheldon,Developer Advocate,Harness,,,,"Terraform, GitOps and Kubernetes: How to manage your infrastructure and applications as code","Everyone agrees that infrastructure as code is vital to managing cloud resources, but what are the best ways to arrange and manage that code? How does GitOps fit into the picture? Jim will share different approaches that he has seen development teams adopt, to be successful in managing not only their cloud infrastructure, but their Kubernetes resources as well.

Jim will cover git repository structure and layout, as well as when it makes sense to split configuration into multiple repositories. Once the structure is created, Jim will go over how to best test and apply the configuration changes from development to production.",https://www.linkedin.com/in/jimsheldonnh/,@bitberk,,,,cloud_jim_sheldon.png,,terraform gitops kubernetes manage infrastructure aac,
No,tools,Raja Ganesan,Cloud Architect,AWS,,,,Why should you bother about cluster autoscaling using Karpenter,"Karpenter is a cluster autoscaling solution for Kubernetes cluster. Karpenter uses effective way to autoscale the capacity by interacting directly with the cloud providers computing services to provision capacity for the kubernetes cluster. In this talk, I will discuss how to use Karpenter to scale up and down Kubernetes clusters. ",https://www.linkedin.com/in/rajasganesan/,@zeagord,,,,cloud_raja_ganesan.png,,cluster autoscaling karpenter,
No,tools,John Joyce,Principal Engineer,Cisco,,,,Istio telemetry drives SDN,"SDN is increasingly being used to stitch network connectivity between applications or NFVs.  Istio provides a service mesh to provide fine grained traffic management between microservices.  The ability to influence the service mesh based on networking telemetry data adds even greater power to the microservice application model and the service mesh.  In a multicloud service mesh, optimizing intercloud service communication is highly desirable and service mesh endpoint routing capability is a nice addition to the operations toolbox. This talk will show how an SDN controller, using Istio's telemetry and mesh state, can adopt the network for optimal application performance.  The talk will provide an example use-case showing what is possible today via custom tooling, as well as, go through possible future approaches.",https://www.linkedin.com/in/john-joyce-6724b0195/,,,,,cloud_john_joyce.png,,istio telemetry drives sdn,
No,tools,Karan Singh,Senior Principal Architect & Developer Evangelist,Red Hat,,,,Building cloud agnostic Event-driven serverless architectures using Knative,"When you combine the efficiency of containers, the agility of serverless, flexibility of event-driven services, and cost-effectiveness of the cloud, you end up with an agnostic, reusable, and scalable architecture. In this talk, we'll explore knative which is an open-source community project which provides components for deploying, running, and managing serverless, cloud-native applications to Kubernetes. We’ll explore how Kubernetes and knative could be used to architect cloud-agnostic event-driven serverless solutions and we’ll deep dive into some real-world reference architectures. At the end of this session, you’ll have a solid understanding of how can you build your own event-driven architecture on the backbone of Kubernetes and native and transform our business. If you are interested in learning about an event-driven serverless developer experience on Kubernetes, this session is for you!",https://www.linkedin.com/in/karansingh7/,@karansingh010,,,,cloud_karan_singh.png,,cloud agnostic event-driven serverless architectures knative,
No,tools,Maish Saidel-Keesing,Senior Entreprise Developer Advocate,AWS,,,,Grow Your Company with AWS Container Services,"In this session you will learn more about the native container services available in AWS. The session will be a guided tour of an imaginary company that is just starting out and how they used App Runner to kickstart their online presence. Of course they were a huge success and as their business continues to grow, they continue to expand and use Amazon ECS and AWS Fargate to help them succeed.",https://www.linkedin.com/in/maish/,@maishsk,,,,cloud_maish_saidel-keesing.png,,grow aws container services,
No,tools,Ramesh Patel,Director of Cloud & DevOps,Oak9,,,,Argo CD and Kubernetes from event based to microservices,As a small firm starting up we relied heavily on aws resources at first to get our event based architecture in place for rapid code deployment.  As our core api became very large on fargate we ran into issues with a bulky ci/cd process and slower release cycles.  This is why we have made a move to shift off fargate and move to kubernetes and break apart our monolith using domain driven design.  We would like to walk you through the hurdles we faced and what our current design looks like using Argo CD and kubernetes.,https://www.linkedin.com/in/ramesh-patel-4a84012/,,,,,cloud_ramesh_patel.png,,argo cd kubernetes event based microservices,
