Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
No,data,Bhavana Reddy Chadagonda,Staff Data Scientist,Independent Researcher,,,,Designing Data Science Careers Through A/B Testing and Experimentation Mastery,"Master the art of A/B testing to supercharge your data science career! Learn how top-tier experimentation, statistical precision, and real-world impact can set you apart in AI-driven roles—from optimizing products to fine-tuning LLMs. Don’t just analyze—experiment!",https://sessionize.com/bhavana-reddy-chadagonda/,,,,Bhavana Reddy Chadagonda - Conf42 Prompt Engineering 2025.pdf,Bhavana Reddy Chadagonda_prompt.png,https://youtu.be/uvS2gARo31k,"science,testing,experimentation",
No,data,Richa Solanki,Manager Data Management,Manager Data Management At Ally Bank,,,,Transforming Enterprise Data with Lakehouse Architecture at Scale,"Discover how Data Lakehouse Architecture unifies the power of data lakes and warehouses to deliver real-time, AI-ready insights at scale. Learn best practices to cut costs, streamline workflows, and fuel next-gen prompt engineering innovation.",https://www.linkedin.com/in/richa-solanki-9034616a/,,,,Richa Solanki - Conf42 Prompt Engineering 2025.pdf,Richa Solanki_prompt.png,https://youtu.be/EpC1PDiZ7mM,"data,lakehouse,enterprise",
No,data,Annapurneswar Putrevu,Bloomenergy,NIT Raipur - chhatisgarh India,,,,Prompt-Driven Self-Healing Data Pipelines with Reinforcement Learning for Resilient Systems,"Data pipelines keep breaking under schema drift, anomalies, and scaling stress. What if they could heal themselves? Discover how prompt-engineered RL agents build self-healing, resilient pipelines that detect, fix, and optimize failures in real time—without human intervention.",https://www.linkedin.com/in/annapurneswar-putrevu/,,,,Annapurneswar Putrevu - Conf42 Prompt Engineering 2025.pdf,Annapurneswar Putrevu_prompt.png,https://youtu.be/LJgfnC-iXgg,"pipelines,learning,systems",
No,data,Siva Kumar Raju Bhupathiraju,Principal Database Administrator,Paycor,,,,Prompt-Ready Data: Optimizing SQL Infrastructure for LLM Workloads in Hybrid Environments,"Learn how to modernize your SQL backend to power AI and LLM-driven apps. Discover how Azure SQL MI and MI Link deliver scalable, observable, prompt-ready infrastructure for hybrid environments with optimized performance and real-time data flow.",https://www.linkedin.com/in/sivabh/,,,,,Siva Kumar Raju Bhupathiraju_prompt.png,https://youtu.be/8Xk9igDeQuk,"sql,infrastructure,hybrid",
No,finance,Chetan Prakash Ratnawat,Senior Manager,Capgemini,,,,Prompt Engineering at Scale: Driving AI-Powered Transformation in Insurance Workflows,"Explore how prompt engineering powers real-world AI in insurance. From claims triage to underwriting automation, learn how enterprises deploy prompts for speed, accuracy, and compliance at scale.",https://www.linkedin.com/in/chetanpr/,,,,Chetan Prakash Ratnawat - Conf42 Prompt Engineering 2025.pdf,Chetan Prakash Ratnawat_prompt.png,https://youtu.be/NjEUyVlMX8w,"insurance,transformation,workflows",
No,finance,Swamy Biru,JPMorgan Chase & Co.,Vice President Software Engineering at JPMorganChase & Co,,,,RAG Agents in Finance: Prompt Engineering for 40% Efficiency Gains,"Showcasing how strategic prompt engineering transforms financial operations through RAG-enhanced AI agents, delivering 40% efficiency gains and 95% accuracy in processing 50M+ daily transactions at major investment banks.",https://www.linkedin.com/in/swamy-biru/,,,,Swamy Biru - Conf42 Prompt Engineering 2025.pdf,Swamy Biru_prompt.png,https://youtu.be/IEc3URt5fIg,"finance,efficiency,agents",
No,finance,Victor Gabriel,GEP Worldwide,GEP Worldwide,,,,Power BI & Prompt Engineering: Driving $30M in Supply Chain Savings at Kellogg’s,"Discover how Kellogg’s unlocked $30M in supply chain savings by combining Power BI analytics with prompt engineering. Learn how AI-driven insights transform data into action, delivering efficiency, agility, and massive ROI in global manufacturing.",https://www.linkedin.com/in/victor-gabriel-a7287061/,,,,Victor Gabriel - Conf42 Prompt Engineering 2025.pdf,Victor Gabriel_prompt.png,https://youtu.be/jy1NU0WH6XM,"supplychain,savings,bi",
No,infrastructure,Praneeth Patil,Senior Staff Engineer,Equinix Inc,,,,From Reactive Prompts to Autonomous Agents: LLMs for Multi-Cloud Infrastructure,"Discover how LLMs can move beyond generating snippets of code to become autonomous agents for multi-cloud infrastructure, balancing opportunity with the risks of hallucinations, misconfigurations, and cost. Learn practical architectures for safe, scalable orchestration.",https://www.linkedin.com/in/praneethpatil/,,,,Praneeth Patil - Conf42 Prompt Engineering 2025.pdf,Praneeth Patil_prompt.png,https://youtu.be/Y_8vRkJsbZA,"agents,infrastructure,multicloud",
No,infrastructure,Rahul Thakur,Lead Member of Technical Staff at Salesforce,Salesforce,,,,Prompt-Driven Infrastructure: Sharding AI Services for Scale & Resilience,"Learn how to scale AI infrastructure using proven sharding strategies. Discover techniques for distributing prompt processing across zones, achieving 99.99% uptime, and building fault-tolerant systems that handle enterprise AI workloads efficiently.",https://www.linkedin.com/in/rahul-thakur-95712a62/,,,,Rahul Thakur - Conf42 Prompt Engineering 2025.pdf,Rahul Thakur_prompt.png,https://youtu.be/jIqiojcliTQ,"infrastructure,resilience,scale",
No,infrastructure,Vamsi Gadireddy,"Sr Network Engineer, Azure",Microsoft,,,,"The AI-Driven Future of Network Engineering: Scaling Protocols, Reliability, and Intelligence","Discover how AI is transforming network engineering from static infrastructure to intelligent, adaptive systems. Learn the skills, strategies, and tools needed to design scalable, resilient networks built for the future.",https://www.linkedin.com/in/vamsigadireddy/,,,,Vamsi Gadireddy - Conf42 Prompt Engineering 2025.pdf,Vamsi Gadireddy_prompt.png,https://youtu.be/Q55GIEy-p4g,"network,protocols,reliability",
No,prompting,Preetham Sunilkumar,"Vice President, Software Development Manager",LPL Financial,,,,"Revolutionizing Prompt Engineering: Scalable Frameworks for Safer, Smarter LLMs","Discover how cutting-edge evaluation frameworks, ethical AI methods, and adversarial testing are revolutionizing prompt engineering, ensuring safer, smarter, and more reliable LLMs for high-stakes applications",https://www.linkedin.com/in/preetham-sunilkumar-3207388a/,,,,Preetham Sunilkumar - Conf42 Prompt Engineering 2025.pdf,Preetham Sunilkumar_prompt.png,https://youtu.be/kZBzM_qhIXo,"frameworks,llms,scalable",
No,prompting,Raj Kommera,Senior Salesforce Developer,University of Central Missouri,,,,Prompting for Trust: Designing Transparent LLM Systems That Align With Human Judgment,"LLMs need more than clever prompts—they need trusted ones. Learn how to design prompt architectures that build transparency, context, and user confidence into every interaction. From attribution to audit trails, prompt for trust from the first token.",https://www.linkedin.com/in/rajkommera/,,,,Raj Kommera - Conf42 Prompt Engineering 2025.pdf,Raj Kommera_prompt.png,https://youtu.be/BGFIkq3LaJA,"trust,llm,judgment",
No,prompting,Rajesh Arsid,"ASIC Physical Design, Principal Engineer",Synopsys Inc,,,,Scaling Prompt Engineering: How Ultra Ethernet and UALink Accelerate Token-to-Token Performance,"Prompt engineering at scale needs more than clever text it needs blazing-fast infrastructure. Learn how Ultra Ethernet and UALink boost throughput, reduce inference latency, and accelerate real-time LLM performance across distributed AI systems.",https://www.linkedin.com/in/rajesh-arsid-064b4221/,,,,Rajesh Arsid - Conf42 Prompt Engineering 2025.pdf,Rajesh Arsid_prompt.png,https://youtu.be/XVwTw5oj94g,"ethernet,performance,scaling",
No,prompting,Shashank Shivam,Senior Software Engineer,Oracle,,,,The Secret Language of Models: Prompt Psychology & Behavior,"Unlock the hidden psychology behind AI responses! In this mind-bending talk, discover how prompts shape model behavior like human thought using framing, priming, and reasoning tricks. Learn to influence LLMs not just with words, but with psychological precision.",https://www.linkedin.com/in/shashank-s-12a23922/,,,,Shashank Shivam - Conf42 Prompt Engineering 2025.pdf,Shashank Shivam_prompt.png,https://youtu.be/HGE4PppEJTU,"models,psychology,behavior",
No,testing,Bandanawaz Mulla,Senior Manager Platform Strategy,Health Care Service Corporation · Full-time,,,,Prompt Engineering Healthcare Compliance: Automating 102 Benefits for 2M+ Members,"When CMS mandated Medicare Advantage supplemental benefit reporting in 2024, we faced an unprecedented data challenge: consolidating 102 benefit types from more than ten disparate systems for two million members. This presentation reveals how prompt engineering and AI-assisted development accelerated our solution delivery.

Our approach leveraged prompt engineering across the entire development lifecycle. We used large language models (LLMs) to rapidly prototype ETL logic for complex healthcare data transformations, generate SQL for dimensional modeling of our health event data mart, and create comprehensive test scenarios that covered edge cases in benefit utilization patterns. Carefully crafted prompts helped us navigate HIPAA compliance requirements, translating regulatory language into technical specifications and generating audit logging frameworks.

The AWS-based solution (EC2, Lambda, S3, RDS) achieved 100% on-time federal reporting while establishing our organization as a compliance leader. More significantly, our prompt engineering strategy reduced development time by 40%, allowing focus on strategic challenges such as converting compliance data into member communication triggers for unused benefits and building reusable components for future regulatory initiatives.

Key lessons include designing prompts that balance healthcare domain specificity with technical precision, iterating on AI-generated code to meet strict security standards, and using LLMs to bridge communication gaps between clinical, technical, and business stakeholders. We transformed a federal mandate into a single source of truth that eliminated redundant processing and enabled data-driven benefit decisions.

Attendees will learn practical prompt engineering techniques for regulated industries, strategies for AI-assisted architecture in complex integrations, and methods to accelerate compliance-driven solution delivery.",https://www.linkedin.com/in/bandanawaz-mulla-b1307820/,,,,Bandanawaz Mulla - Conf42 Prompt Engineering 2025.pdf,Bandanawaz Mulla_prompt.png,https://youtu.be/6GAzUPlgjM0,"healthcare,cloud,solutions",
No,testing,Balraj Govindaraj,IT Specialist Expert,MVP Plus Consulting Inc logo,,,,From Manual Testing to Prompt Mastery: How Codeless Automation and AI Prompts Empower Testers in Agile Transformation,"Discover how codeless automation and prompt engineering transform manual testers into automation leaders. Learn a proven framework that preserves domain expertise, accelerates CI/CD, and unleashes the true potential of QA in agile organizations",https://www.linkedin.com/in/balrajgovind/,,,,Balraj Govindaraj - Conf42 Prompt Engineering 2025.pdf,Balraj Govindaraj_prompt.png,https://youtu.be/fDGvgGjekDk,"testing,automation,agile",
No,testing,Maximilian Schattauer,Technical Consultant | Data & AI,Perelyn GmbH,,,,Beyond semantic retrievers: leveraging LLMs for question-based document ranking,"We improved complex document retrieval by using an LLM-driven pairwise ranking approach, prompting the model to judge which document better answers a question. This method outperformed traditional retrievers, boosting recall@k in sspecial retrieval scenarios.",https://www.linkedin.com/in/mschattauer/,,,,Maximilian Schattauer - Conf42 Prompt Engineering 2025.pdf,Maximilian Schattauer_prompt.png,https://youtu.be/KqEQGHFoxXI,"retrievers,documents,ranking",
No,testing,Yash Panjari,Senior Software Development Engineer,Apple,,,,"AI-Driven Testing for Conversational AI: LLM-as-Judge, Generative QA, and Scalable Automation","Testing conversational AI is hard—human dialogue is unpredictable and diverse. This talk reveals how LLM-as-Judge and generative AI redefine QA with automated evaluation and intelligent test data, enabling scalable, reliable, and cost-efficient testing of voice and chat systems.",https://www.linkedin.com/in/yashp90/,,,,Yash Panjari - Conf42 Prompt Engineering 2025.pdf,Yash Panjari_prompt.png,https://youtu.be/TnLH2P2BEDU,"testing,conversational,automation",
