Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
No,observability,Dave McAllister,Senior Technical Evangelist,Splunk,,,,The Murphy's Laws of Observability,"We’re all familiar with Murphy’s Law. “Anything that can go wrong, will go wrong.” And over time, Murphy’s Law has been extended, abstracted and applied to numerous disciplines. 
Within Observability, the extension of data and monitoring focused on deep insights in our complex apps and environments, Murphy’s Law also reigns supreme. But what laws apply and how do we mitigate impact of points like:
* Anything that can go wrong, will go wrong, at the worst possible time
* Computers always side with the hidden flaw
* You can never run out of things that can go wrong
* Availability is a function of time

We’ll look into examples of the laws in practice and highlight practices that might just give you the one-up on Murphy. ",https://www.linkedin.com/in/davemc/,@dwmcallister,,,,sre_dave.png,,"murphy's law,observability",
No,observability,Ozioma Uzoegwu,Solutions Architect,AWS,,,,Observability in Serverless Application,"In this session, we will go through an introduction to observability and how to implement the concepts to serverless applications on AWS. 

We will cover the key services and tools and how to implement observability at both the infrastructure and application layers",https://www.linkedin.com/in/ozioma-uzoegwu-35228646/,@iam_Tessot,,,,sre_ozioma.png,,"observability,serverless application",
No,observability,Sujith Samuel,Principal Software Engineer,Ericsson,,,,System State Clustering using eBPF data,"The field of system observability has been greatly enhanced by the application of eBPF. eBPF generates data at critical points in the execution of a system and that data is used for observation via software like Sysdig and Cilium. I propose to utilize the data generated for system state clustering. This is an application of machine learning to the above data to understand if the system is behaving properly or not. 

The amalgamation of machine learning and system data generation in real-time would open the doors to a plethora of applications like system state prediction, preventive replacement of system components aided by ML. This talk will take the attendees through an idea of how this could be done.",https://www.linkedin.com/in/samuelsujith/,@SujSamuel,,,,sre_sujith.png,,"System State Clustering,eBPF data",
No,observability,Dotan Horovits,Product Evangelist,Logz.io,,,,Investigating Performance Issues In Microservices Arch. With Distributed Tracing,"Running a multi-tenant SaaS at scale is no easy task. With the massive scale-out we’ve started encountering performance issues. Investigating those issues turned out tricky with our microservices architecture running on Kubernetes and Docker containers across multiple regions and multiple cloud providers. We run an Observability SaaS platform, both using it internally and offering it to others. Our system is instrumented inside and out around logging and metrics, but that proved not to be the right tool for the job. We needed another weapon for our performance blitz. This is how we got to the world of distributed tracing, first as practitioners and then also started offering it as part of our Observability platform.

In this talk I’ll share our journey to distributed tracing and Jaeger open source project, how it helped us overcome our performance issues in our application across the stack from the Node.js down to the Java and database backends, and how it has become an integral part of our daily routine. If you’re battling performance issues, if you’re considering making your first steps into distributed tracing - this talk is for you. I’ll show useful examples, best practices and tips to make your life easier in battling performance issues and gaining better observability into your system, as well as how to make this a gradual and smooth journey, even into high-scale production systems. 
",https://www.linkedin.com/in/horovits/,@horovits,,,,sre_dotan.png,,"performance issues,Microservices Arch,Distributed Tracing",
No,observability,Suraj Muraleedharan,Senior DevOps Consultant,AWS,,,,Improve observability and operational performance for your container workloads,"In this session we will see how to improve observability of container workloads focusing on the three pillars of monitoring, logging and traceability. In the operational performance, we will discuss how to detect behaviours that deviate from normal operating patterns.",https://www.linkedin.com/in/surajmuraleedharan/,,,,,sre_suraj.png,,"
performance,container workloads",
No,processes,Julie Gunderson,Senior Reliability Advocate,Gremlin,Mandi Walls,DevOps Advocate,PagerDuty,Reducing Trauma in Production with SLOs and Chaos Engineering,"Customer experience is the responsibility of the entire team. Many organizations leave reliability up to the SRE team, however reliability should be built in from the very beginning. 

In this talk Julie and Mandi will discuss what Service Levels Objectives are, why they are important to the organization, and how to define and set them. Going beyond SLOs, attendees will learn what Chaos Engineering is and practical ways to ensure compliance and resilience with best practices. We’ll show you how to focus your goals and error budgets with examples that will lead to reliability and improved user experience.",https://www.linkedin.com/in/juliegunderson/,@julie_gund,https://www.linkedin.com/in/mandiwalls/,@lnxchk,,sre_julie_mandi.png,,"trauma,production,SLOs,chaos engineering",
No,processes,Chris Riley,Senior Technology Advocate,Splunk,,,,"Incident Response, Incident Management, and Alerts - Where do they fit in CloudOps","Responding to incidents is not just about wiring up the right tools, it's also a strategy and process to know how to respond, how to record details of incidents, and how to learn from them after everything has been resolved. There has been a lot of confusion about the relationship of incident response to incident management, and alerting. In this session we will talk about the differences and the best practices for these key processes in healthy cloud operations environments. Expect to learn in this session.

* 1.) What is an alert and how does it feed incidents
* 2.) What is the difference between incident response (IR), and incident management (IM)
* 3.) What are the best practices for IR and IM tooling
* 4.) How incidents are being handled in modern dev environments

We will also talk about on-call scheduling, shift-left, and how machine learning supports incident response strategies.",https://www.linkedin.com/in/cloudproductandmarketing/,@hoardinginfo,,,,sre_chris.png,,"incident response,incident management,alerts,CloudOps",
No,processes,Hari Krishnan,CEO,Polarizer Technologies,,,,Shift Left your Performance Testing,"Does your team have to deal with performance issues late in their dev cycle? Does this lead to a lot of unplanned work in your sprints? What if I told you, that your team can validate performance-related hypotheses right within your sprints and on their local machines? Attend this talk to know more.",https://www.linkedin.com/in/harikrishnan83/,,,,,sre_hari.png,,"shift left,performance testing",
No,processes,Josh Armitage,AWS Practice Lead,Contino,,,,Lean Product Development Through SLOs,"* How can you strip over-processing out of your value stream?
* How can you understand and communicate what ""good enough"" looks like?
* How can you systematically challenge and remove assumptions from you consumers?

In supporting enterprises in DevOps & agile transformations across three continents, I discovered a common theme, stories talk of what is to be enabled, but not how well it needs to perform.

Recently, upon joining a platform team drowning under the weight of their backlog, I experimented with SLOs being the beating heart of our product development flow.

To do this, we:
* Revisited all previous core usecases and determined meaningful SLIs and SLOs
* Made SLOs an inherent part of defining features
* Built a lightweight infrastructure to translate technical changes to business events
* Made a dashboard to transparently broadcast our SLOs
* Made SLOs be the core of conversations with our consumers

By doing this, we:
* Removed assumptions from consumers, driving more meaningful conversations about value
* Created a beachhead for a more data driven culture
* Created a common understanding of what ""good enough"" looked like
* Became better focused on maximising value delivery, over redundant gold plating of features

You'll learn:
* How to adopt an SLO driven product development flow
* From the mistakes we made along the way
* Tips and tricks for defining SLOs for low frequency usecases
* How to drive more impactful conversations",https://www.linkedin.com/in/josh-armitage-b7825a41/,@josharmi,,,,sre_josh.png,,"lean product development,SLOs",
No,processes,Yishai Beeri,CTO,LinearB,,,,One Metric to Rule them All: Cycle Time,"If you only measure one metric this is it: Cycle Time.  It is probably the most underrated and least understood metric in engineering.  Yet this is the metric that comprises the most important aspects to measure in your engineering process.  Here’s why.

High performing teams know it’s a marathon and not a sprint, that a steady and swift flow of value wins out in the end, and shipping many small improvements quickly in aggregate translates to great gains for your organization (in the spirit of kaizen).  The way to do this is by ruthlessly removing productivity killers like context switches, work in progress culture, and dead value that isn’t shipped.  By measuring the process, and not the individuals you are putting your emphasis on the team effort, which is great for culture - in contrast to highly toxic individual performance metrics.  

This talk will focus on how to fine-tune and get Cycle Time right.  It’s a mix of improving your planning, interfaces between product and engineering, communication, review and quality gates and release mechanisms, essentially everything your engineering process encompasses.
If you can game this metric, then you will realize huge gains for your entire dev process and engineering organization. ",https://www.linkedin.com/in/yishaibeeri/,@yishaibeeri,,,,sre_yishai.png,,"Metric,Cycle Time",
No,processes,Marco Coulter,Technical Evangelist,Tech-Whisperer.com,,,,Avoiding Goodhart's Law - Use SLO's as Tools Not Cudgels,"The concepts of SLI, SLO and Error Budget are there to balance risk (rates of change) and reward (business contentment). Using such metrics as red lines to punish teams, or force acceptance of risk by the business is missing the point. My experiences from SLA’s in service contracts for hospitals inform this conversation identifying that SLI, SLO and Error Budgets are better as a basis for conversations about the stress an application can withstand, and the three dimensions the measures should cover. 

This session takes Goodhart’s law from economic policy as a frame for reconsidering SLI’s and SLO’s, and offers a few hints for approaching the negotiation meetings. Leave this session inspired to approach your SLO negotiations in the best possible way.",https://www.linkedin.com/in/marcocoulter/,@marcocoulter,,,,sre_marco.png,,"aviuding Goodhart's Law,SLO's,Tools,Cudgels",
No,tools,Andrew Kirkpatrick,Staff Engineer,PartnerStack,,,,Self-service PR-based automated Terraform,"Maintaining your whole infrastructure using Terraform and reusable modules makes most of our lives easier, but when those less familiar with ""DevOps"" want to create or update resources, you usually either have to train and enable them to use Terraform, or handle the request yourself.

However what if you could offload the execution of those changes to a centralised tool and just review both the code and output being submitted for review? Atlantis, Terraform Cloud or env0 can act as a PR-based feedback loop for a hosted Terraform executor to make self-service a little bit easier.",https://www.linkedin.com/in/andrewkirkpatrick/,@magickatt,,,,sre_andrew.png,,self-service PR-based Terraform,
No,tools,Filipi Pires,Principal Security Engineer,Talkdesk,,,,Keep your code safe during the development path using Opensource tools,"Practical demonstration of how a Developer can use a SAST tool for static analysis in code vulnerability, executing it in source code, byte code and/or binary and identifying security holes during the development process, analyzing many languages and codes, like as, C, C #, Java, Kotlin, Python, Ruby, Golang, Javascript, JSON... 
And searching for key leaks and security flaws in all files of your project, as well as in Git history and in addition to receiving a managerial view  with all this analysis information.",https://www.linkedin.com/in/filipipires/,@FilipiPires,,,,sre_filipi.png,,"safe code,development path,Opensource tools ",
No,tools,Rob Richardson,Developer Advocate,Cyral,,,,Level-up Your DevOps with GitHub Actions and Kubernetes,"Are you looking to rapidly deploy your content? Are Docker containers in your future? Come for this demo-only presentation where we start from scratch, build up a DevOps pipeline in GitHub Actions, and deploy to Kubernetes. Once setup, commit, and watch the magic flow into place. 
You too can automate your deployments.",https://www.linkedin.com/in/erobrich/,@rob_rich,,,,sre_rob.png,,"level-up,DevOps,GitHub Actions,Kubernetes",
No,tools,Yshay Yaacobi,CTO,Livecycle,,,,Instant Self-contained Development Environments for Everyone ,"It has become increasingly difficult and time consuming to start working on a new codebase, especially in a polyglot microservice world.

Using several patterns and developer containers we can create an amazing developer experience that will allow anyone to instantly deep-dive into coding on any machine.

This talk will introduce the concept of a self-contained repository - a repository that contains all relevant information for workstation/dependency configuration, build, debug, CI/CD, secrets (encrypted), docs and more that reside in the repository.
We'll explore the idea of a development container and how we can use free OSS technologies (like Git Docker & Docker Compose, Kubernetes, GPG, VSCode, Tilt...) to create a stable development environment that works out-of-the-box and provides all the power, speed and capabilities of modern development & cloud native tooling.

Live code examples will be showcased as part of this talk.",https://www.linkedin.com/in/yshayy/,,,,,sre_yshay.png,,"Self-contained,delelopment environments",
No,tools,Dewan Ahmed,Developer Advocate,Red Hat,,,,Deploy N applications to N clusters using Argo CD ApplicationSet,"As the scaling needs grow, you have to deploy your application to more than one Kubernetes cluster. How about deploying multiple applications across multiple clusters? This talk covers Argo CD + ApplicationSets that allow you to manage deployments of a large number of applications, repositories, or clusters, all from a single Kubernetes resource.

Starting with a brief introduction to GitOps and Argo CD, you will learn about the challenges of having to use new manifest files every time you want to deploy to another cluster. With Argo CD's Application resource, users are limited to deploying from a single Git repository to a single cluster/namespace. In contrast, you'll learn in this talk, the ApplicationSet resource uses templates, and automated generation of template parameters, to allow you to manage many Argo CD Applications simultaneously from multiple Git repositories. The demo will feature OpenShift GitOps which bundles Argo CD, ApplicationSets and other tools, to enable teams to implement GitOps workflows for cluster configuration and application delivery. Although some knowledge about Kubernetes and GitOps will help, the demo will explain the concepts in action. ApplicationSets Generator demos will show how your applications can be deployed and managed across single/multiple clusters from one or more Git repositories.

You will leave the talk with the necessary resources and knowledge on Argo CD, ApplicationSets and OpenShift GitOps, and learn how these tools can help you manage large numbers of applications through templating and automation.",https://www.linkedin.com/in/diahmed/,@DewanAhmed,,,,sre_dewan.png,,"deploy,applications,clusters,appset",
No,tools,Arthur Grishkevich,Citizen Developer Advocate,Dasha.ai,,,,"How To Use Voice AI For Incident Reporting, Monitoring and Alerts","From this talk you'll learn how to automate incident reporting, monitoring, escalations and alerts using Dasha voice AI platform. Novel approach allows a SRE to automate all these workflows. 

Collect incident information, do follow-up calls, acknowledgement, escalation and more in 30 mins.",https://www.linkedin.com/in/arthurgrishkevich/,@arrrgr,,,,sre_arthur.png,,"voice AI,Incident reporting,monitoring,alerts",
No,culture,Ajuna Kyaruzi,Developer Relations,Datadog,,,,Sustainable Incident Management for happy SRE teams,"How you respond to production outages can affect both team morale and development velocity. With the proper Incident Response processes in place, it can reduce this stress, and make it easier to ramp up new teammates, and the focus on reducing TOIL. This talk will look at Incident Management at its core, covering Incident Command and how to scale it with a growing organization sustainably. We’ll go over common areas of pain for Incident Responders and how to ease them to reduce friction between Product and SRE teams such as best practices for playbooks, on-call rotations, error budgets, postmortems and incident communication to streamline incident resolution.",https://www.linkedin.com/in/ajuna/,@ajunaky,,,,sre_ajuna.png,,"sustainable incident management,happy SRE teams",
No,culture,Quintessence Anx,Developer Advocate,PagerDuty,,,,Don't Panic! Effective Incident Response,"Incidents are the pits. They're frequently unexpected and many of us scramble to respond to the alarm. But what if you could refine your response process so that it felt routine? 

Today I'll be talking about how to do just that - by adding formalized structure to your process.",https://www.linkedin.com/in/quintessenceanx/,@QuintessenceAnx,,,,sre_quintessence.png,,"dont panic,effective incident response",
No,culture,Austin King,Founder,OpsDrill.com,,,,Games We Play to Improve on Incident Response,"Incident Response is a core competency for SRE teams, but how can teams practice and improve?

Inefficient incident response can be costly to a company. It causes lost revenue and destroys customer trust.

We will discuss mainstream games, a conceptual frameworks for creating team specific drills, and finally introduce an innovative research topic - outage simulation. An outage simulator gives SRE teams a tool for practicing incident response.

Core incident response skills are: severity triage, communication, delegation, and system familiarity. Drilling on these increases these skills, knowledge, efficiency, team cohesion and resilience.

SRE Managers and ICs will learn why games such as ""Keep Talking and Nobody Explodes"" are played by many SRE teams. They will learn in detail how to create their own fire-drills from existing runbook entries.

An overview of chaos testing and gamedays will be mentioned to provide the broader context. We will cover the pros and cons of each of these methods.

Lastly, we will present the concept of an incident response simulator as an open research topic. The hypothesis will be that an incident simulator is a good trade-off between non-domain specific games and full-blown Gamedays.

This is a talk illustrated with slides.",https://www.linkedin.com/in/ozten/,@OpsDrill,,,,sre_austin.png,,"games,improve,incident response",
No,culture,Dmitry Vinnik,Developer Advocate,Facebook,,,,"Fixing Broken Windows: Dealing with Legacy Systems, Poor Quality and Gaps","We all encountered a “Broken Window” theory in practice. The original idea was that if someone breaks a window in a neighbourhood and this window is not repaired right away, the entire area will start getting messier at an accelerated rate.

The same theory is also true for Software Development. How many times have you looked at a legacy system with no code coverage, and decided not to write any tests because """"this is how we do things here""""? These bad practices behave just like those """"Broken Windows."""" They cause our code to degrade and become unusable.

In this talk, we discuss how to break away from bad development practices and how to address major gaps in your legacy and current systems. We look at ways to successfully lead-by-example and to introduce refactoring culture into your team and organization. We cover tips and tricks that help to improve the development culture and to emphasize the general health of the codebase.
",https://www.linkedin.com/in/dmitry-vinnik/,@DmitryVinnik,,,,sre_dmitry.png,,"broken windows,legacy systems, poor quality,gaps",
No,best practices,Mandi Walls,DevOps Advocate,PagerDuty,,,,Improve Your Automation to Reduce Toil,"In the course of your day as an SRE, your knowledge and expertise are in high demand. You can’t do every task every person in your org needs from you without the help of comprehensive automation. 

Automation can be tricky. Some systems aren’t built with automation in mind, but assume that a human being will be there to keep an eye on things and fix errors on the fly, and we can’t be everywhere when there’s too much to do.

Plus, you want to provide access to automation for the right folks and keep a record of when the tools were used. 

In this talk, we’ll cover some things to keep in mind when you’re building out your automation library, characteristics of good automation, and give you a look at PagerDuty Rundeck, a platform that will help you share your expertise with other folks in your organization.

Build automation that works for you and gives you your time back!
",https://www.linkedin.com/in/mandiwalls/,@lnxchk,,,,sre_mandi.png,,"automation,toil",
No,best practices,Shubhankar Sumar,Senior Solutions Architect,AWS,,,,Building Near Real-time Fully Managed Analytics Solution with Minimum to No Coding on AWS,"To create value, companies must derive real-time insights from a variety of data sources that are producing data at high velocity and volume enabling faster react in real time to events affecting business. The need for analysing heterogeneous data from multiple sources (internal/external) more than ever. Thereby making the analytic landscape ever evolving with numerous technologies and tools and making the platform more and more complex. Therefore, building a futuristic analytic solution is not only time consuming but costly involving selection of right stack, acquiring talent and ongoing platform management and monitoring.

In this session, we’ll discuss and demo on how you can leverage AWS stack to create a near real-time analytics solution with minimum to no coding for an e-commerce website while an option to integrate with pre-existing data sources. The solution offers the following advantages:

* easy to build
* elastic and fully managed
* high available and durable
* seamless integration with AWS Services
* pay for what you use",https://www.linkedin.com/in/shubhankar-sumar-6ab720/,,,,,sre_shubhankar.png,,"ecommerce,data analytics solution,no coding",
No,best practices,Dmitry Chuyko,Senior Performance Engineer,BellSoft,,,,Chasing the Grail,"JDK 16 features full musl support but doesn't include AOT and Graal JIT. Is it all gone? Can you still write your own JVMCI compiler?
The GraalVM licensing model is changing, and alternatives appear fast. In his talk, Dmitry Chuyko shows what you will achieve with native image. He'll look into the practices of building tiny and performant microservice containers using Graal and the associated tools.

The future is now. Don't miss it!",https://www.linkedin.com/in/dchuyko/,@dchuyko,,,,sre_dmitry_chuyko.png,,chasing the grail,
No,best practices,Pranjal Deo,Engineering Program Manager,Google,,,,Engineering Reliable Mobile Applications,"##  Why Mobile and SRE (Site Reliability Engineering)?
* Mobile is nonuniform and uncontrollable
* SRE responsibilities differ in critical ways from infrastructure or server-side application reliability engineering
* Focus on where your end users are (i.e. today many users access services through mobile applications)
* Specific challenges of mobile
        * Monitoring
        * Release management
        * Incident management

## Case studies
* Doodle outage, etc.

## Future of SRE for Mobile
*  Visibility into mobile application performance
* Find and react to issues before the user does
* Measure SLIs throughout the product stack (from client to service)",https://www.linkedin.com/in/pranjal-deo-56840230/,,,,,sre_pranjal.png,,"reliable,mobile applications",
No,best practices,Stefano Doni,CTO,Akamas,,,,Let the machines optimize the machines: ML-driven automated performance tuning,"SREs' main goal is to achieve optimal application performance, efficiency and availability. A crucial role is played by configurations (e.g. JVM and DBMS settings, container CPU and memory, etc): wrong settings can cause poor performance and incidents. But tuning configurations is a manual and lengthy task, as there are 100s of settings in the stack all interacting in counterintuitive ways.

In this talk, we present a new approach that leverages machine learning to find optimal configurations of the tech stack. The optimization process is automated and driven by performance goals and constraints that SREs can define (e.g. minimize resource footprint while matching latency and throughput SLOs).
We show examples of optimizing Kubernetes microservices for cost efficiency and latency tuning container sizing and JVM options.

With the help of ML, SREs can achieve higher application performance, in days instead of months, and have a lot of fun in the process!
",https://www.linkedin.com/in/stefanodoni/,@stef3a,,,,sre_stefano.png,,ML-driven automated performance tuning,
No,best practices,Tim Davis,DevOps Advocate,env0,,,,Pitfalls of Infrastructure as Code (And how to avoid them!),"Are you looking to start your journey into Infrastructure as Code? Or have you already jumped in head-first? Either way, this session is for you! We'll talk about many of the common pitfalls of IaC, and how you can avoid them. 

We'll go over:
* What IaC is
* Types of pitfalls you may have
* Infrastructure pitfalls
* Coding pitfalls
* Basic mitigation strategy for each pitfall

We'll go over all kinds of things that you may or may not have even thought of yet. Get your questions ready, because I'm here to help you be successful in your IaC journey!",https://www.linkedin.com/in/vtimd/,@vTimD,,,,sre_tim.png,,"pitfalls,Infrastructure as Code",
No,best practices,Vishnu Vardhan Chikoti,Senior SRE Manager ,Fanatics,,,,Enterprise SRE adoption framework,"This talk is about a new enterprise SRE adoption framework, named Arctic. Given the growing focus on infrastructure and service/application reliability, more and more enterprises are adopting Site Reliability Engineering (SRE). It will be beneficial for enterprises to use a framework for SRE adoption like Scrum, XP or Kanban that exists for Agile adoption. Without the availability of framework(s) to help in adoption, it will be challenging for enterprises as they need to spend a lot of effort upfront to understand how to go about the SRE adoption and do the planning before they begin the actual journey. 

This talk includes the following things.
- The two pillars of the framework
- Other frameworks/concepts that can go hand-in-hand with this
- What to look for when hiring SREs - both in terms of personality types and skill sets
- A way to do the goal setting for the transformation.

It is to be noted that as on the date of submission for this talk, this framework has not been used in any enterprise and has been conceptualised very recently. The hope is to seed the thought around frameworks for SRE adoption, present the current version of this framework to larger SRE community,  gather feedback and start the usage of this framework by enterprises.

This talk suits various audience - who have already started their SRE journeuy, those who are looking to start on it and even those who are still exploring to understand more about SRE.

What is the problem that I am trying to address?
Currently, there is no standard framework for SRE adoption similar to the frameworks like Scrum, XP, Kanban, etc that exist for Agile Adoption. Having a standardised framework will eliminate quite a bit of upfront effort thinking about ""how to adopt SRE"" at enterprises.",https://www.linkedin.com/in/vishnu-vardhan-chikoti-3763262/,@vishnuvchikoti,,,,sre_vishnu.png,,enterprise SRE adoption framework,
